"File","Status"
"C:\Users\elric\omega-project\omega-phase23\gateway\resilience\tests\temporal\temporal.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44\test\contract\laws-l1-l6.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44\test\contract\no-magic-numbers.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44\test\determinism\core-determinism.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44\test\performance\core-perf.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44\test\unit\core-engine.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44-phase7\phase7_verification\tests\trunk-render.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44-phase7\proof_pack\tests\trunk-render.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\omega-v44-phase7\tests\trunk-render.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE12\config\tests\config.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE12\config\tests\deployment.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE12\config\tests\safe_mode.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE13A\observability\tests\alert_engine.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE13A\observability\tests\audit_trail.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE13A\observability\tests\forensic_logger.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE13A\observability\tests\metrics_collector.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\ipc\tests\health_monitor.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\ipc\tests\request_tracker.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\ipc\tests\worker_manager.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\oracle\tests\confidence_calibrator.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\oracle\tests\emotion_cache.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\oracle\tests\emotion_v2.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\oracle\tests\oracle_engine.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\oracle\tests\prompt_builder.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\oracle\tests\response_parser.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\router\tests\anti_flap.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\router\tests\circuit_breaker.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\router\tests\provider_registry.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\router\tests\scoring_engine.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE14\router\tests\smart_router.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE18_MEMORY\tests\integration\memory-foundation.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE18_MEMORY\tests\unit\canon-store.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE18_MEMORY\tests\unit\conflict-resolver.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE18_MEMORY\tests\unit\context-tracker.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE18_MEMORY\tests\unit\intent-lock.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE19_PERSIST\tests\integration\persistence.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE19_PERSIST\tests\unit\node-file-adapter.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE19_PERSIST\tests\unit\sync-engine.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE20_1_MEMORY_HOOK\tests\integration\lifecycle.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE20_1_MEMORY_HOOK\tests\unit\memory-hook.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE20_1_MEMORY_HOOK\tests\unit\shutdown-save.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE20_1_MEMORY_HOOK\tests\unit\startup-load.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE20_INTEGRATION\tests\unit\canon-store.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE20_INTEGRATION\tests\unit\memory-service.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE20_INTEGRATION\tests\unit\persistence-adapter.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE21_QUERY_ENGINE\tests\integration\query-integration.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE21_QUERY_ENGINE\tests\unit\operators.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_PHASE21_QUERY_ENGINE\tests\unit\query-engine.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\artifact.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\axioms.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\boundary_ledger.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\constants.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\crystal.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\falsification-runner.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\falsification.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\gravity.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\inventory.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\negative.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\proof_strength.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\refusal.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\regions.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SENTINEL_SUPREME\sentinel\tests\seal.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SPRINT15\src\nexus\tests\chronicle.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SPRINT15\src\nexus\tests\executor.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SPRINT15\src\nexus\tests\nexus.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\OMEGA_SPRINT15\src\nexus\tests\router.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\canon-kernel\tests\canonicalize.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\canon-kernel\tests\chain.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\canon-kernel\tests\id.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\canon-kernel\tests\txview.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\contracts-canon\test\unit\modules.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\classifier\performance.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\classifier\rules.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\incident\incident-log.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\integration\e2e-flow.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\integration\regression.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\queue\escalation-queue.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\queue\priority.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\review\commands.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\review\review-interface.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\sentinel\performance.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\trace\decision-trace.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\decision-engine\tests\trace\formatter.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\integration\emotion-gate-integration.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\drift-metrics.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\emotion-gate.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\policy.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\proof.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\ssot-compliance.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\stability-metrics.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\toxicity-metrics.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\emotion-gate\tests\unit\validators.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\genome\test\integration\myceliumAdapter.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\genome\test\invariants\genome.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\genome\test\invariants\performance.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\gold-cli\test\unit\output.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\gold-internal\test\unit\certification.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\gold-internal\test\unit\integrations.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\gold-internal\test\unit\validator-error-paths.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\gold-master\test\certifier.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\gold-suite\test\unit\aggregator.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\hardening\test\unit\json-error-paths.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\hardening\test\unit\json.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\hardening\test\unit\sanitize.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\hardening\test\unit\tamper.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\hardening\test\unit\validate.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\headless-runner\test\integration\headless.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\headless-runner\test\unit\output.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\adapters.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\connectors.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\contracts.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\performance.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\pipeline-error-paths.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\red-team.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\router.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\scheduler.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\integration-nexus-dep\test\translators.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-a.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-b.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-c.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-d.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-e.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-f.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-g.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\mycelium\test\invariants\cat-h.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\oracle\test\cache.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\oracle\test\context.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\oracle\test\prompts.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\oracle\test\streaming.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\integration\determinism-double-run.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\integration\error-handling.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\integration\execute-plan.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\unit\ArtifactRegistry.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\unit\DeterminismGuard.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\unit\Executor.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\unit\Plan.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\unit\RunContext.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\orchestrator-core\test\unit\stableJson.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\performance\test\unit\cache-error-paths.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\performance\test\unit\cache.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\performance\test\unit\pool.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\performance\test\unit\stats.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\performance\test\unit\timer.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\proof-pack\test\unit\serializer.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\search\test\analytics.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\search\test\error-paths.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\search\test\filters.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\search\test\import.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\search\test\index-manager.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\search\test\query-parser.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\search\test\suggest.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\sentinel-judge\tests\assembler.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\sentinel-judge\tests\canonical_json.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\sentinel-judge\tests\digest.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\sentinel-judge\tests\schema_validation.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\sentinel-judge\tests\types_alignment.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\truth-gate\tests\drift-detector.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\truth-gate\tests\narrative-analyzer.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\truth-gate\tests\policy-manager.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\truth-gate\tests\toxicity-detector.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\truth-gate\tests\validators.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\truth-gate\tests\verdict-factory.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\packages\truth-gate\tests\verdict-ledger.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\artifact.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\axioms.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\boundary_ledger.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\constants.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\crystal.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\falsification-runner.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\falsification.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\genome-attacks.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\gravity.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\inventory.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\negative.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\proof_strength.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\refusal.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\regions.test.ts","NOT_IN_BASELINE"
"C:\Users\elric\omega-project\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\tests\seal.test.ts","NOT_IN_BASELINE"
